trialID,trialType,elasticity,variation,endFrame,origEndFrame,origTrialType,framesShown,missedTiming,rating,stimulusID
127,48,0.5,8,30,47,83,73,0,0.684375,Cube_Ela5_Var8
128,23,0.2,9,30,31,39,92,0,0.041015625,Cube_Ela2_Var9
129,5,0,12,30,35,12,60,0,0,Cube_Ela0_Var12
130,68,0.8,4,30,85,124,57,0,0.723828125,Cube_Ela8_Var4
131,6,0,13,30,30,13,54,0,0.06328125,Cube_Ela0_Var13
132,43,0.5,3,30,63,78,73,0,0.737109375,Cube_Ela5_Var3
133,20,0.2,4,30,38,34,60,0,0.191015625,Cube_Ela2_Var4
134,67,0.8,3,30,97,123,117,0,0.817578125,Cube_Ela8_Var3
135,19,0.2,3,30,32,33,72,0,0.103515625,Cube_Ela2_Var3
136,77,0.9,5,30,120,140,173,0,0.873828125,Cube_Ela9_Var5
137,55,0.6,7,30,78,97,113,0,0.166015625,Cube_Ela6_Var7
138,75,0.9,3,30,77,138,85,0,0.96953125,Cube_Ela9_Var3
139,24,0.2,10,30,39,40,60,0,0.201953125,Cube_Ela2_Var10
140,64,0.7,8,30,69,113,190,0,0.956640625,Cube_Ela7_Var8
141,4,0,11,30,30,11,89,0,0,Cube_Ela0_Var11
